x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
0.755796, -0.545714, 30.567280, 0.281603, 1.039263, 1.490815, -1.354967, 0.919722, -1.370258, -2.737267, -1.500119, 0.158748, -1.556001, -0.562668, -0.982682, -0.500387, -34.024503, 0.799279, 0.870807, 0.260789, -1.424781, -0.775947, -1.593544, -0.949113, 0.153295, -0.134742, 0.797302, -2.021432, -0.908142, -0.798623, 0.793484, -0.353737, -0.575282, 2.730328, -2.270822, -0.947954, 0.392880, 0.304390, -0.131856, 0.260744, 0.389143, 0.471338, -0.511531, -0.630413, 1.401936, -0.439940, 0.488585, 0.973019, -1.085418, -0.583025, -2.265777, 1.463953, -1.186290, -0.140794, 1.780838, -1.103588, -0.879558, 1.030810, -0.097209, -0.162768, -3.017593, 2.517670, -0.221460, -0.175468, -1.389431, -1.128258, -2.601346, -1.199401, -1.745327, -2.433601, 0.103344, -0.967325, 0.061801, -2.197251, 0.865553, 1.231585, 0.245757, -1.257311, 1.333569, -1.937286, -2.147882, -1.061231, -0.504388, 1.433023, 0.459143, -0.880259, -1.103663, -0.159851, -0.139074, -2.181048, 1.304008, 2.216655, 6.367461, 0.258857, 0.357095, NaN, NaN, K, J, J
2.056940, 0.912935, 29.464552, 2.169510, 3.847046, 2.488630, -0.537370, 0.616715, 2.764673, 0.109353, 0.416349, 2.342891, 1.064664, 0.175016, 1.272059, 0.804317, -31.054369, 2.337748, 0.403793, 0.027360, 1.044447, 1.845922, 1.487304, 2.046055, 1.570107, 1.849463, 1.178443, 1.943463, 2.691137, 0.871431, 2.578454, 1.295527, 3.421728, 3.453034, 0.698095, 1.572246, 1.469311, 0.682327, 0.421508, 1.345157, 4.355029, 2.380216, 3.351522, 0.242514, 2.972395, 1.140839, 2.350225, 2.455260, 1.181656, 1.232305, 1.948513, 2.147379, 1.861650, 0.566555, 2.557552, 0.807937, 0.826687, 1.894760, 1.064980, 1.161515, 0.352160, 3.717546, 0.571373, 0.255264, 2.552531, 1.114704, 0.280665, 1.157981, 0.325686, -0.264052, 0.948005, 1.301064, 2.511854, 0.159067, 1.052756, 3.331514, 1.504091, 0.805176, 1.668048, 0.524859, 0.882747, 0.829393, 1.284776, 3.162659, 1.370704, 0.089849, 2.461484, 1.582438, 0.472427, 0.739912, 3.282270, 1.716408, 8.416252, 3.206172, 1.696178, G, NaN, G, NaN, G
1.181889, 0.016682, 29.326515, 1.028867, 1.418029, 2.400613, -0.674780, 1.378477, -0.241617, -0.511282, -1.836048, 0.324104, -0.329021, 0.581864, 0.677973, -1.170369, -31.665798, 0.854285, 1.764950, 0.676868, 0.018929, 0.948698, 1.048825, -0.456790, 1.054550, 1.436976, -0.457002, 0.771494, 0.713597, 0.110467, 2.798176, 0.602722, 1.189633, 3.646436, -0.582372, 0.406059, 0.764234, 0.789522, -0.622236, -0.330744, 2.899609, 0.379106, 2.866750, 0.191006, 0.568250, -0.038511, 0.102187, 1.555026, -1.089420, -0.448942, 1.233521, 1.817621, -0.200930, 0.998912, 2.115008, 3.014681, 1.579523, 3.318473, 1.254464, 2.042594, -1.208846, 2.927884, -0.728084, 1.200458, 0.128149, -0.217322, -0.302243, 1.816944, 0.024374, 0.251772, 0.597322, 0.972655, 2.185673, -0.637349, 0.664244, 2.281259, 0.193110, 0.698962, 2.242359, -0.616743, 0.077888, -1.480763, 0.161941, 1.810512, 0.563029, 1.013326, 0.277041, 1.160427, -0.841626, 0.804211, -0.394325, 0.454766, 7.235501, 1.529927, 2.572545, J, H, I, NaN, I
0.342025, -2.722346, 30.840264, -2.706486, -0.901390, 0.272731, -2.510034, -2.066146, -2.474558, -3.348153, -1.672178, -0.678330, -2.699413, -0.361742, -0.493299, -1.117927, -33.727601, -1.049736, -2.507773, 0.774920, -1.037716, 0.461673, -1.681370, -0.254478, -0.459220, -0.873101, -1.013350, -2.232938, -1.044728, -0.953395, 0.845438, -0.950444, 0.396984, 0.336076, -3.194158, -1.073503, -0.899605, -1.969999, -2.013504, -1.119323, 1.224508, -0.864316, 1.680141, -2.414367, 1.669282, -0.602917, -1.699414, -0.532973, -2.363752, -1.220789, -1.801287, 0.450408, -2.225101, -1.072651, 1.019193, -1.872771, -1.541093, -2.028328, -1.397511, -1.028376, -2.339027, 0.385431, -2.194250, -0.276049, -2.386674, 0.210335, -2.186322, 0.789824, -2.740648, -1.600213, -2.084266, -0.848392, -2.442079, -0.907918, -0.416694, 0.193558, -1.115417, -1.908384, -0.182095, -0.956274, -2.063741, -1.060689, -1.834070, -0.219156, -1.792672, 0.038129, -1.651600, 0.013907, -1.332211, -1.897734, -0.425029, -0.472404, 5.288855, -0.706151, -1.763354, J, G, G, K, H
-0.524361, 0.221238, 28.544183, 0.491450, 0.636783, 1.804992, -2.102186, -0.179057, -0.330168, -1.771390, -2.162394, 0.224371, -1.601282, 0.703686, 1.484090, -0.634059, -34.027009, -0.188320, 0.892008, -1.129453, -0.877311, 1.336151, -0.590448, -0.378183, -0.962684, -0.428743, 0.111575, -1.256795, -1.770849, -1.250010, 0.848483, 0.141450, 0.485301, 2.511562, -2.934989, -1.536173, 1.382559, -0.458591, -0.808977, -0.352394, 3.257371, 0.463721, 3.252235, 0.414444, 1.166060, 0.694574, -2.421986, 0.310391, -2.121009, -0.803739, -0.191614, 1.683274, -0.970493, -1.580846, 1.868062, 0.700139, -0.256510, -0.525187, 0.327873, -1.511902, -2.813812, 1.205882, 0.318185, 0.169917, -0.840771, -0.644072, -1.301769, 1.902421, -0.948848, -0.877712, -0.728353, -0.295664, 1.010103, -0.846029, 1.940643, 1.782415, -0.685664, -0.962648, 0.282195, -1.180627, -0.019660, -0.779724, -0.979791, 0.948417, 1.573428, -0.080324, -0.444367, 0.878673, -1.460565, -2.045992, -1.644906, 1.316978, 6.879072, -0.045756, 0.330955, G, G, G, NaN, G
0.697408, -1.498505, 28.594254, 0.047867, 0.294460, 1.794914, -2.082256, -1.660173, -0.561359, -1.304572, -1.418217, 0.068707, 0.434994, -0.830094, -0.233351, -1.449365, -32.106040, 0.390566, -1.084796, -0.864385, -1.355365, 0.494444, 0.192252, -1.390949, -0.323896, 0.143147, -0.989801, 0.090429, -0.447393, -1.061303, 0.227175, 0.790481, 1.150810, 0.970631, -1.442955, 0.731909, 0.242275, 1.350646, -0.818324, -1.852794, 3.560081, 0.206840, 0.120904, -1.629058, 1.879449, -1.096431, -0.011133, 0.950937, -0.513235, -0.450730, 0.186917, 0.564154, -1.080468, -1.185808, 1.112596, -0.280023, 1.119635, 0.244430, -0.896050, -0.471571, -0.922138, 2.189729, -2.763446, -0.117500, -1.223790, -0.564589, -1.541381, -1.231119, -0.010516, -1.150777, -0.132284, -1.740786, 1.003739, -1.588364, 0.614403, 0.787458, -1.226413, 0.015186, 1.043196, -1.573989, -0.519963, 0.517820, -0.696629, 0.963926, -0.758299, -0.133427, -0.301709, -0.887576, -0.366285, 0.264064, -0.282226, -0.371902, 7.897563, -0.596146, -0.542620, J, NaN, H, G, H
0.925350, -0.599067, 29.979229, 0.314275, 0.166644, -0.524836, -1.611102, 0.396982, -0.038534, -0.170804, 0.449184, 0.635600, -0.589493, 0.857436, 0.941610, -0.161204, -32.982034, 0.730638, 0.116202, -1.710543, -2.022944, -1.419725, 0.720990, -0.689542, -0.152456, -0.705734, 1.394850, -0.840487, -0.435791, -1.297030, -0.685105, 0.907902, 1.155507, 0.761792, -0.768278, -1.013564, 1.335591, 1.994458, 1.072430, 0.094030, 2.342576, 0.441825, 1.740836, -1.336500, 2.405368, 0.223535, -0.671254, 0.251042, -1.074401, -0.082442, -2.759112, 1.019385, -1.174378, 1.561932, 2.076313, 0.021198, -0.571321, 0.028621, 0.649445, 0.922575, -1.785929, 3.356840, 0.310616, 0.986314, 0.336840, 0.773950, -1.088210, 0.335108, -0.520318, 0.690524, -1.511372, -0.154739, 0.974004, 0.017582, 1.687838, 1.528398, -1.186845, -0.672860, 2.123445, -0.649606, -0.547064, 1.613700, 0.172594, 1.821377, 1.661891, 0.731296, -0.121484, 0.985102, 0.998007, -0.906933, 0.174362, 1.515648, 7.318025, 1.168799, -1.038056, H, J, K, K, G
-0.043703, -1.359927, 28.421930, 0.934361, 0.620516, 0.010172, -2.859745, -0.196800, -1.766137, -0.438767, -3.152852, -0.636870, -1.066524, -1.060552, 0.208585, -1.549898, -34.454464, -1.469004, 0.209991, -1.998802, -1.060478, 0.421305, -0.441121, -0.543435, 0.685458, -1.558983, -1.349257, -1.657213, -2.523076, -1.445760, 0.146622, -0.023295, -0.336416, 0.323211, -1.558879, -2.583488, -0.480095, -0.036514, -1.186090, -2.017384, 1.406127, -0.193181, -0.888479, -2.475673, 0.503045, -1.905616, -0.604955, 0.841321, -1.439776, -1.363984, -1.283919, 0.510953, -0.482345, -1.294358, 0.453964, -0.410577, -0.465980, -0.627348, -0.254105, -1.517870, -3.231756, 0.732731, -1.513454, -0.520930, -0.417078, -0.304385, -2.575361, -0.174457, -1.549366, -0.722336, -0.915420, -0.685449, -0.387098, -1.411643, 0.543122, -0.042705, -1.843366, -2.790063, 1.296709, -1.979878, -1.503404, -1.648097, -2.511321, 0.464114, -0.314382, -0.796792, -0.137050, 0.585018, -1.749845, -2.863960, -1.018196, -0.828746, 5.586320, 0.461032, -0.126562, J, I, K, H, G
-1.318835, -1.330491, 30.310121, -2.491712, -1.341027, -0.350686, -0.677887, -0.163349, -2.063629, -2.328446, -2.492308, -1.660630, -1.843920, -1.259475, 1.070409, -2.093264, -33.534653, -0.664909, -0.073572, -0.990991, -1.929205, 0.049214, -1.322133, -2.708619, -2.359507, -0.216580, 1.107757, -2.179506, -1.269099, -1.213690, -1.427640, -0.046430, 0.148516, 2.120622, -1.988107, -1.064870, -1.025054, -0.912108, -1.579037, -1.292105, 1.183756, -0.609566, 0.688021, -0.445871, -0.252653, -0.547854, -1.901456, -1.568673, -1.747409, -2.103137, -1.436164, 0.080435, -2.101385, -1.526090, 0.173321, -0.941152, -1.782444, -0.254456, 1.142108, -1.428260, -1.394750, -0.067036, -1.534127, -1.084689, -2.950832, 0.529677, -1.947107, -0.299057, -1.880201, -2.892002, -1.250906, -1.603487, -1.657874, -1.426386, -0.231825, -0.740332, -2.039288, -0.519048, -0.856115, -3.265968, -1.977096, -1.099370, -1.512846, 1.084498, -0.847585, 0.314966, -1.822533, -1.655098, -0.973206, -2.157488, 0.565820, 0.674846, 5.518447, -1.473363, 0.011782, I, I, NaN, J, NaN
1.339456, -0.268398, 29.161833, 0.977468, 0.318046, 0.583599, -2.028312, 0.383189, 1.087469, -1.122293, 0.021984, -0.583064, 0.323485, -0.261399, 1.410942, -1.283066, -34.365830, 1.327056, 0.369399, 0.155936, 1.166130, 0.222076, 0.861619, 0.123615, 1.677751, 0.823556, 0.725470, -0.514941, -0.969687, -0.283243, 1.004490, 0.508891, 0.061985, 2.298991, -1.113574, -0.484293, 1.784562, -0.324737, -1.223015, 0.018823, 2.144718, 0.164091, 2.137037, -0.179366, 0.354334, 0.744485, 1.072578, 1.578234, -1.881650, -1.310252, -0.963959, 1.492013, -1.663802, 0.069436, 2.717499, 2.460737, 0.055661, -0.560000, 1.488034, 1.134636, -2.315097, 2.447721, 0.969063, 0.311049, -0.752862, -0.056336, -1.745929, 1.855491, -0.660692, -0.896655, -0.281305, -1.156796, 1.597180, 0.175349, 0.965231, 2.290922, -1.966254, -0.671087, 1.375817, -0.434597, -0.477129, 0.767797, 0.709227, 2.678102, 0.443933, 0.940919, -0.786558, 1.642865, -0.872371, -1.988065, 0.017822, 1.287987, 6.807589, 0.619205, -0.087044, K, H, I, H, NaN
0.860788, -0.107787, 30.145133, 0.156389, 2.130206, 2.609451, -0.534307, -0.434861, 1.417725, -2.003665, 0.070476, 0.714924, -0.462658, -0.006107, 1.937859, -0.487691, -32.398399, 1.866812, 1.497767, 0.630339, 0.783165, 3.253072, 1.229363, -0.245483, 0.556385, 0.604102, 0.985158, 0.535165, -0.609451, 0.348713, 1.641636, 0.005195, 1.710773, 3.512784, -0.455796, 0.285704, 2.059311, -0.378918, -0.919714, -0.179141, 2.767886, 1.632537, 3.483738, 2.359472, 1.446832, -0.533819, 0.649065, 2.465109, -2.793825, 1.066802, -0.620256, 2.341201, 0.749118, 0.491813, 1.990952, 2.459588, 1.392525, 1.221970, 0.976168, 1.578627, -1.772378, 1.347010, -0.091998, 0.786613, -1.041577, 0.501174, 0.222162, 1.211230, 1.145893, -0.800050, 0.233150, 0.287992, 2.190888, -0.280439, 0.584338, 2.580677, -0.153012, -0.886088, 1.218061, -1.065474, -0.284528, 1.013401, 1.492354, 1.994102, 2.212450, 0.349403, -0.069103, 0.587443, 0.977072, 0.538029, 0.862364, 1.345632, 9.659920, -0.423274, 0.828174, I, G, K, G, J
1.880652, -1.035388, 30.576205, 0.172305, 1.627326, 1.502787, -1.802191, 0.276786, 0.683896, -1.789093, -0.866412, 1.444453, 0.402035, 1.802768, 0.355958, 0.541670, -32.534508, 1.360840, -0.495903, -0.038101, -0.341220, 0.180486, 1.242485, -0.983497, 0.235006, -0.588491, 0.269242, 1.535452, 0.289659, 1.264810, 0.501812, 3.911673, 1.613075, 3.057899, -0.576515, -0.294906, 2.564079, 1.356803, -0.223881, 0.127577, 2.272749, 2.626190, 3.280438, 0.410325, 2.821238, 0.218254, 0.760893, 1.376678, -2.015441, 0.173420, -0.507474, 2.943848, -0.633618, 0.488602, 1.691998, 0.555702, 0.831538, 1.590412, 0.337362, -0.581528, -1.785065, 3.878915, 0.476387, 0.238194, 0.556343, 0.932765, -0.545146, 1.285609, -0.745726, 0.283873, 0.124461, 0.315709, 1.393395, -1.095341, 2.886922, 0.179538, 0.347237, 0.988372, 2.834667, -0.633263, 0.743967, -0.226534, 1.578066, 3.003371, 0.976198, 1.101831, 0.926150, 0.182136, 0.608977, 0.603708, 1.640462, 1.940603, 8.392317, 1.223334, 1.079285, J, K, H, K, I
-1.562538, -4.034003, 27.687585, -1.736331, -1.289556, -0.258030, -3.525680, -1.537603, -0.764319, -3.680471, -2.180898, -1.978454, -0.844120, -2.000084, -0.465163, -1.652251, -34.896583, -1.296672, -2.580613, -1.788032, -2.137911, -1.217482, -0.631971, -1.135784, -0.222730, -2.529156, -2.172785, -0.855341, -1.314709, -2.706721, -1.030724, -0.372850, 0.348935, 0.647810, -2.806344, -1.720754, -0.256361, -1.457303, -2.064231, -1.762117, 1.856102, 0.005951, 1.250013, -1.020215, 0.493393, -2.550796, -1.266854, 0.357342, -2.610829, -2.443578, -2.213131, 0.242313, -2.128865, -1.244200, 0.555621, -0.681608, -1.268073, -1.757297, 0.121378, -0.498774, -3.186587, 1.061224, -1.554875, -1.540478, -1.241173, -2.342247, -1.719357, -0.991669, -3.441855, -3.239279, -2.186144, -2.175751, -1.048729, -1.238941, -0.327884, 0.851046, -2.177694, -1.047962, 0.447460, -2.734659, -2.411452, -1.574406, -1.291460, 0.199224, -1.197708, -1.443885, -2.616054, -0.446492, -2.307647, -1.991976, -1.270993, -0.184776, 6.437924, -0.601808, -1.290048, H, I, J, H, J
1.869556, -0.226590, 31.953860, 0.912074, 0.317651, 1.143783, -1.493201, 1.187468, -0.315471, 0.780421, -0.679655, 0.207669, 1.122642, 2.883627, 1.248533, 0.651868, -33.645775, 1.023909, 1.506427, 0.928676, -0.263465, 1.524176, 1.175527, -0.376483, 1.783742, 0.195745, 0.195081, -0.451040, 1.203357, -0.632684, 0.719583, 0.341725, 2.208553, 2.233049, -2.208197, 0.407704, -0.039547, 2.084525, -0.410554, -0.246328, 3.739813, 1.086526, 2.951852, 1.211778, 2.998523, 2.403406, 1.175574, 1.383005, -0.745293, -0.863741, 1.524806, 1.605559, -1.283122, 0.546516, 1.768456, 1.493145, -0.065999, 0.335515, 1.932564, -0.741093, -0.913201, 1.231121, 0.388397, 1.964341, 0.112282, 0.407942, 0.514829, 1.702493, 0.583760, -0.698977, 0.491138, 0.628013, 1.251503, -0.008313, 1.933175, 0.777085, 0.530186, 0.674710, 1.227338, 0.799885, 0.425767, 1.522118, 1.366732, 2.576241, -0.092725, 2.166428, 0.748757, 1.369523, 0.593980, -0.969483, 0.543758, 1.884872, 9.427214, 0.072539, -0.881157, K, J, I, G, I
0.800439, -0.752470, 31.979942, 1.441363, 0.357685, 1.470123, -1.942341, 0.023203, -0.556292, -1.659614, -0.939165, -0.000609, 1.215542, 1.095077, 0.753954, -0.738214, -33.454685, 0.516457, -0.256038, 0.903510, 0.075151, 0.086237, 1.359010, -0.238923, 0.104739, 0.408843, -0.249172, 0.753088, -0.567224, 0.423379, 0.458981, 1.575868, 1.218458, 0.312459, -1.764673, -1.163219, 2.791826, 0.588963, -0.322168, -0.072902, 2.281593, 2.287650, 0.552535, -0.333640, 2.353949, 0.071978, 0.965098, 1.931969, -1.181152, -1.576313, -1.310855, 1.230788, -2.823049, -0.719463, 1.192333, 0.005434, 0.393026, 0.060800, 0.295529, 0.212606, -1.216609, 1.177693, -1.321174, 1.475180, -0.731247, -0.921928, -2.378880, 0.622236, -1.978904, -1.066210, 0.492238, 2.052891, -0.336834, -0.470683, 1.922873, 0.159085, 0.125220, -1.321801, 0.559345, -1.496622, 0.153160, 0.768656, -0.864918, 1.654807, 1.065184, -1.207818, 0.752590, 0.877648, 0.107516, -2.370083, -0.241467, 1.651216, 8.057091, 1.075042, 0.461421, H, G, K, K, K
-0.504299, -2.878969, 28.109292, -1.259518, -0.825451, 1.082279, -3.345742, -0.991378, -2.433150, -3.015652, -3.289711, -1.166695, -1.436070, -0.269685, -0.745327, -1.617292, -33.902962, -0.547884, -1.456302, -1.495965, -3.185976, -1.004969, -0.908876, -1.351746, -1.017759, -0.768556, -2.447973, -2.254438, -0.870674, -2.755915, 0.065464, 1.217798, 0.665831, 0.735377, -2.023824, -3.149461, -0.089953, 0.067473, -1.259548, -0.090142, 0.525926, -0.408174, 0.268464, -1.880274, 1.713655, -1.794909, -1.751499, 0.028631, -1.610803, -1.881722, -2.517980, 0.119983, -3.740727, -1.632571, 1.057195, -1.843878, -0.616402, -1.730940, -0.072074, -1.073655, -1.843591, 0.170824, -1.744113, 0.078300, -1.872621, -1.457885, -3.375128, -1.329300, -3.035859, -0.318173, -2.831997, -0.964455, -0.553435, -0.481957, 0.055492, -0.056169, -1.405189, -0.995083, 0.657408, -1.686335, -0.923546, -3.482258, 0.989417, 1.435560, -1.076305, -0.448416, -0.271882, -1.556702, -1.520778, -1.251364, -1.155265, 0.051317, 5.743765, -0.739620, 0.320733, NaN, J, G, NaN, J
1.232285, 0.598707, 31.429593, 1.480287, 0.678825, 2.634434, 0.020029, 0.585396, 1.853208, -0.081091, 0.340676, 0.764929, -0.357749, 0.268587, 0.908060, 0.600423, -33.202676, 1.738993, 1.813998, 0.931372, 0.373622, 2.410590, 0.783191, 1.422042, 1.585716, -0.248101, 2.380872, 0.552984, 0.158277, 1.858234, 1.152525, 1.390947, 2.617139, 3.116106, -0.840347, 0.667933, 0.090154, 1.626008, -0.202726, -0.184760, 2.376988, 0.286018, 1.860883, 1.620897, 2.227186, 1.443380, 2.007828, 0.747709, -0.271763, 0.234426, 0.148248, 1.075730, 0.374190, 0.055623, 0.831186, 0.253496, -0.829882, 1.140795, 2.151839, 0.055724, -0.391882, 2.406450, 1.157775, 0.026896, -0.592882, 0.420561, 0.131104, 0.600989, -0.563584, -0.057971, -1.340478, 1.067664, 1.691513, 0.090162, 0.735901, 1.499398, 0.120326, 0.712973, 0.789704, -1.360778, -0.043073, 0.209736, 0.242952, 3.701417, 0.673416, 0.436210, 0.481673, 1.249994, 0.823524, -0.246653, 2.254721, 2.913223, 7.746504, 2.016040, 0.555960, NaN, NaN, J, K, J
0.420887, -1.340559, 28.917931, -0.453522, -0.098198, 0.852570, -0.099696, 0.432019, -0.085399, -0.695179, -0.874955, -1.601260, 0.011398, 0.401761, 0.705675, -0.865571, -32.263839, -0.202302, 1.187851, -0.888574, -0.632394, -1.004812, -0.918321, -0.824178, 1.400133, -0.398611, 0.538219, -0.552135, -0.161199, -0.331912, 0.421529, 1.417937, 1.138861, 1.587630, -0.228963, -0.152366, -0.684224, 0.290177, -1.100115, -0.217669, 1.752344, 1.429347, 2.295448, -0.366063, 2.074275, 0.593841, 0.055212, 1.104613, -1.298261, -1.287173, -0.689488, 0.552821, -1.588938, 1.435202, 2.218829, 0.320802, -1.206405, 1.106039, 2.193373, 0.709965, -1.133234, 1.146564, -0.050011, 0.816183, 0.206358, 0.436666, 0.427877, 0.908304, -1.500276, 0.004895, -0.262336, 0.291441, -0.603539, -0.732130, 0.843974, 0.676032, -1.871687, 1.456468, 0.539937, -0.235931, 0.669839, -0.167049, -0.260247, 1.707012, 1.343677, -0.501258, -0.181581, 0.543456, 0.098819, 0.302995, -0.986905, 0.936045, 7.701592, 1.191374, 0.897332, G, NaN, I, NaN, K
-1.143582, -0.724098, 30.055418, 0.770415, -0.331079, 0.219230, -3.279117, -0.991835, -0.696030, -3.006103, -2.023703, -1.291272, -1.669714, -1.805556, 0.289628, -1.246475, -32.783745, -0.755544, 0.368938, -0.440586, -1.727820, 0.075746, -0.682967, -0.269927, -1.003905, -0.429364, -0.095622, -0.340960, -0.911651, -0.965181, 1.089200, -1.256442, 2.115482, 1.052317, -1.629948, -0.860312, -0.334701, 0.143940, -0.051437, -1.165759, 3.120796, -1.172222, 1.024753, 0.205179, 0.272954, -1.237216, -1.525428, 1.009268, -1.320796, -1.354089, -0.376926, 0.912296, -1.509851, -0.173210, 0.187016, -0.943243, 0.358141, 0.181995, 0.247026, -1.788929, -1.519086, 1.032123, -1.190442, -0.488935, -0.506972, -1.109213, -1.251794, 0.476296, -2.328344, -2.690198, -0.101990, -0.760429, 0.113096, -0.649791, 0.747198, 1.612097, -0.319814, -1.085439, 0.653160, -2.354180, -2.139919, -0.551860, -1.673168, 0.233437, 0.310348, -0.264547, -1.865154, -0.580936, -0.581761, -1.821539, 0.403028, 0.173007, 6.373369, 0.343299, -1.624101, H, NaN, G, I, K
3.253984, -0.126802, 29.872890, 0.637430, 0.651885, 1.015716, -1.694998, 0.716651, -1.571409, -0.777739, -1.535384, -1.100430, 0.060242, -0.017759, 0.228666, -1.234265, -32.772673, -1.749867, 1.126651, 0.268388, -0.334744, -0.204439, -0.822341, 0.420533, 2.019461, 0.610803, -0.197415, -2.752819, 0.535669, -0.508828, 0.117286, -1.056408, 0.904432, 2.302278, -2.550073, -1.665808, 0.524754, -1.510461, -1.471385, -0.914081, 1.859106, 1.267136, 0.360401, -0.273012, 1.583407, -0.870619, -0.789029, 2.277034, -1.011453, -0.261527, 0.928881, 0.515897, -1.069781, -0.109074, 1.950123, -0.167776, -0.665162, 0.576780, 1.501522, -0.396961, -2.205507, -0.325584, -0.356514, 1.867198, 0.131278, 1.286534, -1.410848, 1.130515, -1.174771, -0.841608, -0.178756, -0.669689, -1.091834, -0.022545, 1.014212, 2.363177, 0.519429, -1.773298, 0.327319, 0.282775, -0.844074, -0.946686, -0.185715, 0.516480, 0.602765, 0.968017, -0.582279, 0.241842, -0.906225, -2.110445, -0.383967, -0.402090, 5.993916, 0.542315, -0.488762, K, K, I, I, G
-1.331296, -1.533754, 29.415356, -1.049595, -1.371134, 1.190698, -2.469477, -0.988187, -1.707448, -3.490032, -1.504910, -1.003463, -0.332491, 1.108359, 0.756243, -1.011493, -32.627921, -0.471876, 0.352833, -0.337475, -0.827983, 1.861947, -0.701146, -0.867615, -0.648631, 0.539513, -0.745845, -1.848533, -1.159762, -1.916088, -1.338330, -0.140998, -0.976690, 2.303892, -1.583053, -0.400082, 0.108956, -1.091454, -1.440756, -1.551389, 0.935184, 1.301973, 0.549768, -0.273221, -0.092512, -2.061257, -1.163130, 0.201493, -1.860384, -2.110136, -1.953649, 1.333349, -2.616445, -1.609780, 2.955762, -0.649918, 0.013571, 0.094160, -0.622684, -0.125772, -0.925698, -0.217643, -0.825875, -2.211191, -3.443680, -1.454655, -3.782458, -1.060404, -3.252548, -3.364559, -1.560107, -0.221899, -0.754328, -1.527450, 0.223760, 0.215661, -2.077589, -1.846432, 0.638956, -2.686617, -1.722945, 0.764820, -2.634147, 0.307235, -0.156037, -1.820380, -2.802180, -0.432355, -1.394303, -0.344706, -0.577695, 3.181577, 6.644312, -0.306060, 0.331295, H, I, G, NaN, J
1.292002, -0.543217, 30.120813, 2.539775, 0.357251, 2.401334, -0.773448, 2.336303, 0.453510, -0.843837, -2.106693, 1.206336, 0.571384, -0.554204, 2.416377, -0.730633, -31.938241, 1.395023, 2.160425, -0.412902, -0.143574, 1.594056, 1.231307, 1.376910, 0.737288, 0.498167, 0.843780, 2.048429, -0.950657, 0.030137, 2.319316, 2.051032, 0.647046, 3.182683, -0.654868, -0.246357, 1.796218, 0.867671, 1.023208, 1.246964, 3.520612, -1.097496, 1.428571, -0.183171, 2.125797, -0.185101, 0.431116, 1.892033, -0.079037, -0.171862, -0.737536, 2.037186, -0.167844, -0.263050, 2.001678, 0.164875, 2.950852, 1.754393, 2.162346, 0.607542, -1.453998, 4.284239, 0.399832, 0.885670, 1.832228, 1.774023, -0.051382, 1.779936, -1.012032, -0.773962, 0.661901, -0.467948, 1.534411, 0.639135, 3.954334, 2.091292, -0.097734, 0.719442, 3.036615, -1.559348, -1.296606, -1.392054, 0.755239, 1.222569, 1.964511, 1.010941, -0.235869, 1.153142, -0.157465, -0.621067, 1.196173, 2.453645, 6.539748, 0.414939, 1.718644, G, G, J, J, NaN
